Faction,Race,Class,Level,Count
Alliance,Dwarf,Mage,36,1
Alliance,Dwarf,Mage,37,2
Alliance,Dwarf,Mage,38,2
Alliance,Dwarf,Mage,39,2
Alliance,Dwarf,Mage,40,1
Alliance,Dwarf,Mage,41,4
Alliance,Dwarf,Mage,42,1
Alliance,Dwarf,Mage,44,5
Alliance,Dwarf,Mage,45,1
Alliance,Dwarf,Mage,47,3
Alliance,Dwarf,Mage,51,3
Alliance,Dwarf,Mage,52,3
Alliance,Dwarf,Mage,53,1
Alliance,Dwarf,Mage,54,1
Alliance,Dwarf,Mage,55,3
Alliance,Dwarf,Mage,56,1
Alliance,Dwarf,Mage,57,3
Alliance,Dwarf,Mage,58,1
Alliance,Dwarf,Mage,59,2
Alliance,Dwarf,Mage,60,3
Alliance,Dwarf,Mage,61,3
Alliance,Dwarf,Mage,62,4
Alliance,Dwarf,Mage,63,2
Alliance,Dwarf,Mage,64,1
Alliance,Dwarf,Mage,65,5
Alliance,Dwarf,Mage,66,4
Alliance,Dwarf,Mage,67,2
Alliance,Dwarf,Mage,68,6
Alliance,Dwarf,Mage,69,3
Alliance,Dwarf,Mage,70,2
Alliance,Dwarf,Mage,71,2
Alliance,Dwarf,Mage,72,1
Alliance,Dwarf,Mage,73,2
Alliance,Dwarf,Mage,74,2
Alliance,Dwarf,Mage,75,1
Alliance,Dwarf,Mage,76,2
Alliance,Dwarf,Mage,77,4
Alliance,Dwarf,Mage,79,2
Alliance,Dwarf,Mage,80,7
Alliance,Dwarf,Mage,81,2
Alliance,Dwarf,Mage,82,3
Alliance,Dwarf,Mage,83,2
Alliance,Dwarf,Mage,84,5
Alliance,Dwarf,Mage,85,66
Alliance,Dwarf,Mage,86,22
Alliance,Dwarf,Mage,87,25
Alliance,Dwarf,Mage,88,17
Alliance,Dwarf,Mage,89,16
Alliance,Dwarf,Mage,90,176
Alliance,Dwarf,Monk,11,4
Alliance,Dwarf,Monk,12,8
Alliance,Dwarf,Monk,13,3
Alliance,Dwarf,Monk,14,8
Alliance,Dwarf,Monk,15,7
Alliance,Dwarf,Monk,16,7
Alliance,Dwarf,Monk,17,6
Alliance,Dwarf,Monk,18,7
Alliance,Dwarf,Monk,19,6
Alliance,Dwarf,Monk,20,7
Alliance,Dwarf,Monk,21,8
Alliance,Dwarf,Monk,23,9
Alliance,Dwarf,Monk,24,4
Alliance,Dwarf,Monk,25,6
Alliance,Dwarf,Monk,26,5
Alliance,Dwarf,Monk,27,6
Alliance,Dwarf,Monk,28,3
Alliance,Dwarf,Monk,29,14
Alliance,Dwarf,Monk,30,6
Alliance,Dwarf,Monk,31,6
Alliance,Dwarf,Monk,32,5
Alliance,Dwarf,Monk,33,3
Alliance,Dwarf,Monk,34,8
Alliance,Dwarf,Monk,35,7
Alliance,Dwarf,Monk,36,5
Alliance,Dwarf,Monk,37,2
Alliance,Dwarf,Monk,38,3
Alliance,Dwarf,Monk,39,6
Alliance,Dwarf,Monk,40,12
Alliance,Dwarf,Monk,41,6
Alliance,Dwarf,Monk,42,9
Alliance,Dwarf,Monk,43,5
Alliance,Dwarf,Monk,44,5
Alliance,Dwarf,Monk,45,6
Alliance,Dwarf,Monk,46,1
Alliance,Dwarf,Monk,47,4
Alliance,Dwarf,Monk,48,5
Alliance,Dwarf,Monk,49,6
Alliance,Dwarf,Monk,50,5
Alliance,Dwarf,Monk,51,5
Alliance,Dwarf,Monk,52,3
Alliance,Dwarf,Monk,53,6
Alliance,Dwarf,Monk,54,9
Alliance,Dwarf,Monk,55,4
Alliance,Dwarf,Monk,56,1
Alliance,Dwarf,Monk,57,5
Alliance,Dwarf,Monk,58,3
Alliance,Dwarf,Monk,60,2
Alliance,Dwarf,Monk,61,6
Alliance,Dwarf,Monk,62,4
Alliance,Dwarf,Monk,63,3
Alliance,Dwarf,Monk,64,6
Alliance,Dwarf,Monk,65,2
Alliance,Dwarf,Monk,66,3
Alliance,Dwarf,Monk,67,2
Alliance,Dwarf,Monk,68,5
Alliance,Dwarf,Monk,69,5
Alliance,Dwarf,Monk,70,5
Alliance,Dwarf,Monk,71,6
Alliance,Dwarf,Monk,72,2
Alliance,Dwarf,Monk,73,4
Alliance,Dwarf,Monk,74,2
Alliance,Dwarf,Monk,75,6
Alliance,Dwarf,Monk,76,5
Alliance,Dwarf,Monk,77,8
Alliance,Dwarf,Monk,78,2
Alliance,Dwarf,Monk,79,3
Alliance,Dwarf,Monk,80,7
Alliance,Dwarf,Monk,81,5
Alliance,Dwarf,Monk,82,8
Alliance,Dwarf,Monk,83,5
Alliance,Dwarf,Monk,84,6
Alliance,Dwarf,Monk,85,13
Alliance,Dwarf,Monk,86,6
Alliance,Dwarf,Monk,87,3
Alliance,Dwarf,Monk,88,3
Alliance,Dwarf,Monk,89,7
Alliance,Dwarf,Monk,90,126
Alliance,Dwarf,Paladin,11,41
Alliance,Dwarf,Paladin,12,40
Alliance,Dwarf,Paladin,13,28
Alliance,Dwarf,Paladin,14,37
Alliance,Dwarf,Paladin,15,30
Alliance,Dwarf,Paladin,16,28
Alliance,Dwarf,Paladin,17,34
Alliance,Dwarf,Paladin,18,32
Alliance,Dwarf,Paladin,19,44
Alliance,Dwarf,Paladin,20,76
Alliance,Dwarf,Paladin,21,31
Alliance,Dwarf,Paladin,22,26
Alliance,Dwarf,Paladin,23,19
Alliance,Dwarf,Paladin,24,34
Alliance,Dwarf,Paladin,25,27
Alliance,Dwarf,Paladin,26,24
Alliance,Dwarf,Paladin,27,35
Alliance,Dwarf,Paladin,28,15
Alliance,Dwarf,Paladin,29,25
Alliance,Dwarf,Paladin,30,28
Alliance,Dwarf,Paladin,31,22
Alliance,Dwarf,Paladin,32,30
Alliance,Dwarf,Paladin,33,19
Alliance,Dwarf,Paladin,34,14
Alliance,Dwarf,Paladin,35,16
Alliance,Dwarf,Paladin,36,20
Alliance,Dwarf,Paladin,37,26
Alliance,Dwarf,Paladin,38,11
Alliance,Dwarf,Paladin,39,18
Alliance,Dwarf,Paladin,40,25
Alliance,Dwarf,Paladin,41,27
Alliance,Dwarf,Paladin,42,32
Alliance,Dwarf,Paladin,43,27
Alliance,Dwarf,Paladin,44,32
Alliance,Dwarf,Paladin,45,24
Alliance,Dwarf,Paladin,46,14
Alliance,Dwarf,Paladin,47,19
Alliance,Dwarf,Paladin,48,15
Alliance,Dwarf,Paladin,49,16
Alliance,Dwarf,Paladin,50,20
Alliance,Dwarf,Paladin,51,19
Alliance,Dwarf,Paladin,52,15
Alliance,Dwarf,Paladin,53,22
Alliance,Dwarf,Paladin,54,16
Alliance,Dwarf,Paladin,55,14
Alliance,Dwarf,Paladin,56,21
Alliance,Dwarf,Paladin,57,18
Alliance,Dwarf,Paladin,58,12
Alliance,Dwarf,Paladin,59,5
Alliance,Dwarf,Paladin,60,25
Alliance,Dwarf,Paladin,61,12
Alliance,Dwarf,Paladin,62,16
Alliance,Dwarf,Paladin,63,27
Alliance,Dwarf,Paladin,64,29
Alliance,Dwarf,Paladin,65,16
Alliance,Dwarf,Paladin,66,23
Alliance,Dwarf,Paladin,67,23
Alliance,Dwarf,Paladin,68,25
Alliance,Dwarf,Paladin,69,20
Alliance,Dwarf,Paladin,70,30
Alliance,Dwarf,Paladin,71,23
Alliance,Dwarf,Paladin,72,29
Alliance,Dwarf,Paladin,73,26
Alliance,Dwarf,Paladin,74,21
Alliance,Dwarf,Paladin,75,14
Alliance,Dwarf,Paladin,76,18
Alliance,Dwarf,Paladin,77,13
Alliance,Dwarf,Paladin,78,25
Alliance,Dwarf,Paladin,79,13
Alliance,Dwarf,Paladin,80,80
Alliance,Dwarf,Paladin,81,60
Alliance,Dwarf,Paladin,82,54
Alliance,Dwarf,Paladin,83,59
Alliance,Dwarf,Paladin,84,51
Alliance,Dwarf,Paladin,85,646
Alliance,Dwarf,Paladin,86,260
Alliance,Dwarf,Paladin,87,252
Alliance,Dwarf,Paladin,88,209
Alliance,Dwarf,Paladin,89,172
Alliance,Dwarf,Paladin,90,2892
Alliance,Dwarf,Priest,11,14
Alliance,Dwarf,Priest,12,10
Alliance,Dwarf,Priest,13,8
Alliance,Dwarf,Priest,14,8
Alliance,Dwarf,Priest,15,6
Alliance,Dwarf,Priest,16,4
Alliance,Dwarf,Priest,17,10
Alliance,Dwarf,Priest,18,7
Alliance,Dwarf,Priest,19,9
Alliance,Dwarf,Priest,20,12
Alliance,Dwarf,Priest,21,6
Alliance,Dwarf,Priest,22,11
Alliance,Dwarf,Priest,23,8
Alliance,Dwarf,Priest,24,5
Alliance,Dwarf,Priest,25,12
Alliance,Dwarf,Priest,26,4
Alliance,Dwarf,Priest,27,4
Alliance,Dwarf,Priest,28,6
Alliance,Dwarf,Priest,29,5
Alliance,Dwarf,Priest,30,3
Alliance,Dwarf,Priest,31,3
Alliance,Dwarf,Priest,32,3
Alliance,Dwarf,Priest,33,6
Alliance,Dwarf,Priest,34,3
Alliance,Dwarf,Priest,35,9
Alliance,Dwarf,Priest,36,8
Alliance,Dwarf,Priest,37,1
Alliance,Dwarf,Priest,38,5
Alliance,Dwarf,Priest,39,3
Alliance,Dwarf,Priest,40,7
Alliance,Dwarf,Priest,41,5
Alliance,Dwarf,Priest,42,5
Alliance,Dwarf,Priest,43,7
Alliance,Dwarf,Priest,44,3
Alliance,Dwarf,Priest,45,7
Alliance,Dwarf,Priest,46,7
Alliance,Dwarf,Priest,47,4
Alliance,Dwarf,Priest,48,4
Alliance,Dwarf,Priest,49,2
Alliance,Dwarf,Priest,50,5
Alliance,Dwarf,Priest,51,6
Alliance,Dwarf,Priest,53,4
Alliance,Dwarf,Priest,54,6
Alliance,Dwarf,Priest,55,1
Alliance,Dwarf,Priest,56,3
Alliance,Dwarf,Priest,57,4
Alliance,Dwarf,Priest,58,1
Alliance,Dwarf,Priest,59,3
Alliance,Dwarf,Priest,60,8
Alliance,Dwarf,Priest,61,4
Alliance,Dwarf,Priest,62,9
Alliance,Dwarf,Priest,63,4
Alliance,Dwarf,Priest,64,4
Alliance,Dwarf,Priest,65,5
Alliance,Dwarf,Priest,66,7
Alliance,Dwarf,Priest,67,5
Alliance,Dwarf,Priest,68,7
Alliance,Dwarf,Priest,69,7
Alliance,Dwarf,Priest,70,11
Alliance,Dwarf,Priest,71,5
Alliance,Dwarf,Priest,72,7
Alliance,Dwarf,Priest,73,10
Alliance,Dwarf,Priest,74,3
Alliance,Dwarf,Priest,75,11
Alliance,Dwarf,Priest,76,9
Alliance,Dwarf,Priest,77,1
Alliance,Dwarf,Priest,78,1
Alliance,Dwarf,Priest,79,4
Alliance,Dwarf,Priest,80,37
Alliance,Dwarf,Priest,81,16
Alliance,Dwarf,Priest,82,19
Alliance,Dwarf,Priest,83,20
Alliance,Dwarf,Priest,84,18
Alliance,Dwarf,Priest,85,237
Alliance,Dwarf,Priest,86,118
Alliance,Dwarf,Priest,87,114
Alliance,Dwarf,Priest,88,90
Alliance,Dwarf,Priest,89,70
Alliance,Dwarf,Priest,90,1192
Alliance,Dwarf,Rogue,11,7
Alliance,Dwarf,Rogue,12,4
Alliance,Dwarf,Rogue,13,4
Alliance,Dwarf,Rogue,14,9
Alliance,Dwarf,Rogue,15,8
Alliance,Dwarf,Rogue,16,3
Alliance,Dwarf,Rogue,17,3
Alliance,Dwarf,Rogue,18,9
Alliance,Dwarf,Rogue,19,7
Alliance,Dwarf,Rogue,20,11
Alliance,Dwarf,Rogue,21,4
Alliance,Dwarf,Rogue,22,2
Alliance,Dwarf,Rogue,23,4
Alliance,Dwarf,Rogue,24,3
Alliance,Dwarf,Rogue,25,8
Alliance,Dwarf,Rogue,26,5
Alliance,Dwarf,Rogue,27,2
Alliance,Dwarf,Rogue,28,4
Alliance,Dwarf,Rogue,29,3
Alliance,Dwarf,Rogue,30,3
Alliance,Dwarf,Rogue,31,3
Alliance,Dwarf,Rogue,32,5
Alliance,Dwarf,Rogue,33,1
Alliance,Dwarf,Rogue,34,3
Alliance,Dwarf,Rogue,35,7
Alliance,Dwarf,Rogue,36,3
Alliance,Dwarf,Rogue,37,6
Alliance,Dwarf,Rogue,38,4
Alliance,Dwarf,Rogue,39,1
Alliance,Dwarf,Rogue,40,2
Alliance,Dwarf,Rogue,41,6
Alliance,Dwarf,Rogue,42,3
Alliance,Dwarf,Rogue,43,5
Alliance,Dwarf,Rogue,44,1
Alliance,Dwarf,Rogue,45,2
Alliance,Dwarf,Rogue,46,3
Alliance,Dwarf,Rogue,47,4
Alliance,Dwarf,Rogue,48,2
Alliance,Dwarf,Rogue,49,2
Alliance,Dwarf,Rogue,50,5
Alliance,Dwarf,Rogue,51,1
Alliance,Dwarf,Rogue,53,1
Alliance,Dwarf,Rogue,54,2
Alliance,Dwarf,Rogue,55,3
Alliance,Dwarf,Rogue,56,1
Alliance,Dwarf,Rogue,58,1
Alliance,Dwarf,Rogue,59,1
Alliance,Dwarf,Rogue,60,3
Alliance,Dwarf,Rogue,61,1
Alliance,Dwarf,Rogue,62,6
Alliance,Dwarf,Rogue,63,2
Alliance,Dwarf,Rogue,64,4
Alliance,Dwarf,Rogue,65,5
Alliance,Dwarf,Rogue,66,5
Alliance,Dwarf,Rogue,67,3
Alliance,Dwarf,Rogue,68,4
Alliance,Dwarf,Rogue,69,6
Alliance,Dwarf,Rogue,70,9
Alliance,Dwarf,Rogue,71,10
Alliance,Dwarf,Rogue,72,6
Alliance,Dwarf,Rogue,73,6
Alliance,Dwarf,Rogue,74,6
Alliance,Dwarf,Rogue,75,7
Alliance,Dwarf,Rogue,76,5
Alliance,Dwarf,Rogue,77,3
Alliance,Dwarf,Rogue,78,6
Alliance,Dwarf,Rogue,79,4
Alliance,Dwarf,Rogue,80,14
Alliance,Dwarf,Rogue,81,9
Alliance,Dwarf,Rogue,82,11
Alliance,Dwarf,Rogue,83,8
Alliance,Dwarf,Rogue,84,12
Alliance,Dwarf,Rogue,85,113
Alliance,Dwarf,Rogue,86,48
Alliance,Dwarf,Rogue,87,32
Alliance,Dwarf,Rogue,88,27
Alliance,Dwarf,Rogue,89,31
Alliance,Dwarf,Rogue,90,362
Alliance,Dwarf,Shaman,11,26
Alliance,Dwarf,Shaman,12,27
Alliance,Dwarf,Shaman,13,35
Alliance,Dwarf,Shaman,14,20
Alliance,Dwarf,Shaman,15,18
Alliance,Dwarf,Shaman,16,14
Alliance,Dwarf,Shaman,17,20
Alliance,Dwarf,Shaman,18,22
Alliance,Dwarf,Shaman,19,35
Alliance,Dwarf,Shaman,20,48
Alliance,Dwarf,Shaman,21,23
Alliance,Dwarf,Shaman,22,24
Alliance,Dwarf,Shaman,23,19
Alliance,Dwarf,Shaman,24,24
Alliance,Dwarf,Shaman,25,14
Alliance,Dwarf,Shaman,26,15
Alliance,Dwarf,Shaman,27,15
Alliance,Dwarf,Shaman,28,14
Alliance,Dwarf,Shaman,29,18
Alliance,Dwarf,Shaman,30,24
Alliance,Dwarf,Shaman,31,27
Alliance,Dwarf,Shaman,32,20
Alliance,Dwarf,Shaman,33,21
Alliance,Dwarf,Shaman,34,12
Alliance,Dwarf,Shaman,35,16
Alliance,Dwarf,Shaman,36,21
Alliance,Dwarf,Shaman,37,10
Alliance,Dwarf,Shaman,38,13
Alliance,Dwarf,Shaman,39,17
Alliance,Dwarf,Shaman,40,22
Alliance,Dwarf,Shaman,41,18
Alliance,Dwarf,Shaman,42,23
Alliance,Dwarf,Shaman,43,20
Alliance,Dwarf,Shaman,44,16
Alliance,Dwarf,Shaman,45,19
Alliance,Dwarf,Shaman,46,18
Alliance,Dwarf,Shaman,47,23
Alliance,Dwarf,Shaman,48,20
Alliance,Dwarf,Shaman,49,10
Alliance,Dwarf,Shaman,50,13
Alliance,Dwarf,Shaman,51,11
Alliance,Dwarf,Shaman,52,16
Alliance,Dwarf,Shaman,53,15
Alliance,Dwarf,Shaman,54,8
Alliance,Dwarf,Shaman,55,10
Alliance,Dwarf,Shaman,56,11
Alliance,Dwarf,Shaman,57,11
Alliance,Dwarf,Shaman,58,12
Alliance,Dwarf,Shaman,59,7
Alliance,Dwarf,Shaman,60,14
Alliance,Dwarf,Shaman,61,11
Alliance,Dwarf,Shaman,62,14
Alliance,Dwarf,Shaman,63,14
Alliance,Dwarf,Shaman,64,12
Alliance,Dwarf,Shaman,65,15
Alliance,Dwarf,Shaman,66,23
Alliance,Dwarf,Shaman,67,19
Alliance,Dwarf,Shaman,68,18
Alliance,Dwarf,Shaman,69,17
Alliance,Dwarf,Shaman,70,38
Alliance,Dwarf,Shaman,71,26
Alliance,Dwarf,Shaman,72,14
Alliance,Dwarf,Shaman,73,16
Alliance,Dwarf,Shaman,74,18
Alliance,Dwarf,Shaman,75,15
Alliance,Dwarf,Shaman,76,13
Alliance,Dwarf,Shaman,77,17
Alliance,Dwarf,Shaman,78,9
Alliance,Dwarf,Shaman,79,12
Alliance,Dwarf,Shaman,80,50
Alliance,Dwarf,Shaman,81,22
Alliance,Dwarf,Shaman,82,37
Alliance,Dwarf,Shaman,83,23
Alliance,Dwarf,Shaman,84,37
Alliance,Dwarf,Shaman,85,408
Alliance,Dwarf,Shaman,86,197
Alliance,Dwarf,Shaman,87,166
Alliance,Dwarf,Shaman,88,170
Alliance,Dwarf,Shaman,89,121
Alliance,Dwarf,Shaman,90,2101
Alliance,Dwarf,Warlock,11,16
Alliance,Dwarf,Warlock,12,10
Alliance,Dwarf,Warlock,13,6
Alliance,Dwarf,Warlock,14,7
Alliance,Dwarf,Warlock,15,5
Alliance,Dwarf,Warlock,16,7
Alliance,Dwarf,Warlock,17,7
Alliance,Dwarf,Warlock,18,7
Alliance,Dwarf,Warlock,19,9
Alliance,Dwarf,Warlock,20,14
Alliance,Dwarf,Warlock,21,11
Alliance,Dwarf,Warlock,22,10
Alliance,Dwarf,Warlock,23,6
Alliance,Dwarf,Warlock,24,9
Alliance,Dwarf,Warlock,25,4
Alliance,Dwarf,Warlock,26,3
Alliance,Dwarf,Warlock,27,5
Alliance,Dwarf,Warlock,28,9
Alliance,Dwarf,Warlock,29,3
Alliance,Dwarf,Warlock,30,9
Alliance,Dwarf,Warlock,31,9
Alliance,Dwarf,Warlock,32,3
Alliance,Dwarf,Warlock,33,3
Alliance,Dwarf,Warlock,34,8
Alliance,Dwarf,Warlock,35,3
Alliance,Dwarf,Warlock,36,8
Alliance,Dwarf,Warlock,37,4
Alliance,Dwarf,Warlock,38,8
Alliance,Dwarf,Warlock,40,6
Alliance,Dwarf,Warlock,41,7
Alliance,Dwarf,Warlock,42,13
Alliance,Dwarf,Warlock,43,8
Alliance,Dwarf,Warlock,44,8
Alliance,Dwarf,Warlock,45,4
Alliance,Dwarf,Warlock,46,2
Alliance,Dwarf,Warlock,47,5
Alliance,Dwarf,Warlock,48,4
Alliance,Dwarf,Warlock,49,7
Alliance,Dwarf,Warlock,50,4
Alliance,Dwarf,Warlock,51,3
Alliance,Dwarf,Warlock,52,5
Alliance,Dwarf,Warlock,53,1
Alliance,Dwarf,Warlock,54,10
Alliance,Dwarf,Warlock,55,4
Alliance,Dwarf,Warlock,56,3
Alliance,Dwarf,Warlock,57,5
Alliance,Dwarf,Warlock,58,2
Alliance,Dwarf,Warlock,59,6
Alliance,Dwarf,Warlock,60,5
Alliance,Dwarf,Warlock,61,2
Alliance,Dwarf,Warlock,62,6
Alliance,Dwarf,Warlock,63,5
Alliance,Dwarf,Warlock,64,5
Alliance,Dwarf,Warlock,65,5
Alliance,Dwarf,Warlock,66,4
Alliance,Dwarf,Warlock,67,5
Alliance,Dwarf,Warlock,68,4
Alliance,Dwarf,Warlock,69,4
Alliance,Dwarf,Warlock,70,7
Alliance,Dwarf,Warlock,71,7
Alliance,Dwarf,Warlock,72,3
Alliance,Dwarf,Warlock,73,3
Alliance,Dwarf,Warlock,74,5
Alliance,Dwarf,Warlock,75,1
Alliance,Dwarf,Warlock,76,6
Alliance,Dwarf,Warlock,77,11
Alliance,Dwarf,Warlock,78,4
Alliance,Dwarf,Warlock,79,7
Alliance,Dwarf,Warlock,80,8
Alliance,Dwarf,Warlock,81,9
Alliance,Dwarf,Warlock,82,4
Alliance,Dwarf,Warlock,83,8
Alliance,Dwarf,Warlock,84,8
Alliance,Dwarf,Warlock,85,66
Alliance,Dwarf,Warlock,86,34
Alliance,Dwarf,Warlock,87,21
Alliance,Dwarf,Warlock,88,24
Alliance,Dwarf,Warlock,89,14
Alliance,Dwarf,Warlock,90,267
Alliance,Dwarf,Warrior,11,29
Alliance,Dwarf,Warrior,12,29
Alliance,Dwarf,Warrior,13,25
Alliance,Dwarf,Warrior,14,20
Alliance,Dwarf,Warrior,15,23
Alliance,Dwarf,Warrior,16,16
Alliance,Dwarf,Warrior,17,21
Alliance,Dwarf,Warrior,18,22
Alliance,Dwarf,Warrior,19,17
Alliance,Dwarf,Warrior,20,48
Alliance,Dwarf,Warrior,21,17
Alliance,Dwarf,Warrior,22,18
Alliance,Dwarf,Warrior,23,17
Alliance,Dwarf,Warrior,24,14
Alliance,Dwarf,Warrior,25,19
Alliance,Dwarf,Warrior,26,10
Alliance,Dwarf,Warrior,27,21
Alliance,Dwarf,Warrior,28,15
Alliance,Dwarf,Warrior,29,19
Alliance,Dwarf,Warrior,30,12
Alliance,Dwarf,Warrior,31,12
Alliance,Dwarf,Warrior,32,17
Alliance,Dwarf,Warrior,33,11
Alliance,Dwarf,Warrior,34,16
Alliance,Dwarf,Warrior,35,16
Alliance,Dwarf,Warrior,36,9
Alliance,Dwarf,Warrior,37,7
Alliance,Dwarf,Warrior,38,12
Alliance,Dwarf,Warrior,39,10
Alliance,Dwarf,Warrior,40,17
Alliance,Dwarf,Warrior,41,13
Alliance,Dwarf,Warrior,42,10
Alliance,Dwarf,Warrior,43,17
Alliance,Dwarf,Warrior,44,10
Alliance,Dwarf,Warrior,45,10
Alliance,Dwarf,Warrior,46,15
Alliance,Dwarf,Warrior,47,4
Alliance,Dwarf,Warrior,48,12
Alliance,Dwarf,Warrior,49,7
Alliance,Dwarf,Warrior,50,12
Alliance,Dwarf,Warrior,51,14
Alliance,Dwarf,Warrior,52,11
Alliance,Dwarf,Warrior,53,13
Alliance,Dwarf,Warrior,54,14
Alliance,Dwarf,Warrior,55,11
Alliance,Dwarf,Warrior,56,9
Alliance,Dwarf,Warrior,57,7
Alliance,Dwarf,Warrior,58,10
Alliance,Dwarf,Warrior,59,8
Alliance,Dwarf,Warrior,60,20
Alliance,Dwarf,Warrior,61,12
Alliance,Dwarf,Warrior,62,15
Alliance,Dwarf,Warrior,63,13
Alliance,Dwarf,Warrior,64,11
Alliance,Dwarf,Warrior,65,14
Alliance,Dwarf,Warrior,66,15
Alliance,Dwarf,Warrior,67,15
Alliance,Dwarf,Warrior,68,13
Alliance,Dwarf,Warrior,69,13
Alliance,Dwarf,Warrior,70,18
Alliance,Dwarf,Warrior,71,16
Alliance,Dwarf,Warrior,72,16
Alliance,Dwarf,Warrior,73,9
Alliance,Dwarf,Warrior,74,11
Alliance,Dwarf,Warrior,75,12
Alliance,Dwarf,Warrior,76,11
Alliance,Dwarf,Warrior,77,12
Alliance,Dwarf,Warrior,78,18
Alliance,Dwarf,Warrior,79,6
Alliance,Dwarf,Warrior,80,46
Alliance,Dwarf,Warrior,81,24
Alliance,Dwarf,Warrior,82,33
Alliance,Dwarf,Warrior,83,22
Alliance,Dwarf,Warrior,84,20
Alliance,Dwarf,Warrior,85,284
Alliance,Dwarf,Warrior,86,139
Alliance,Dwarf,Warrior,87,135
Alliance,Dwarf,Warrior,88,116
Alliance,Dwarf,Warrior,89,74
Alliance,Dwarf,Warrior,90,1686
Alliance,Gnome,Death Knight,55,45
Alliance,Gnome,Death Knight,56,35
Alliance,Gnome,Death Knight,57,19
Alliance,Gnome,Death Knight,58,84
Alliance,Gnome,Death Knight,59,19
Alliance,Gnome,Death Knight,60,43
Alliance,Gnome,Death Knight,61,30
Alliance,Gnome,Death Knight,62,25
Alliance,Gnome,Death Knight,63,27
Alliance,Gnome,Death Knight,64,14
Alliance,Gnome,Death Knight,65,13
Alliance,Gnome,Death Knight,66,10
Alliance,Gnome,Death Knight,67,17
Alliance,Gnome,Death Knight,68,13
Alliance,Gnome,Death Knight,69,13
Alliance,Gnome,Death Knight,70,28
Alliance,Gnome,Death Knight,71,15
Alliance,Gnome,Death Knight,72,21
Alliance,Gnome,Death Knight,73,16
Alliance,Gnome,Death Knight,74,6
Alliance,Gnome,Death Knight,75,11
Alliance,Gnome,Death Knight,76,13
Alliance,Gnome,Death Knight,77,6
Alliance,Gnome,Death Knight,78,11
Alliance,Gnome,Death Knight,79,10
Alliance,Gnome,Death Knight,80,58
Alliance,Gnome,Death Knight,81,20
Alliance,Gnome,Death Knight,82,20
Alliance,Gnome,Death Knight,83,27
Alliance,Gnome,Death Knight,84,17
Alliance,Gnome,Death Knight,85,257
Alliance,Gnome,Death Knight,86,141
Alliance,Gnome,Death Knight,87,121
Alliance,Gnome,Death Knight,88,81
Alliance,Gnome,Death Knight,89,88
Alliance,Gnome,Death Knight,90,1127
Alliance,Gnome,Mage,11,40
Alliance,Gnome,Mage,12,26
Alliance,Gnome,Mage,13,31
Alliance,Gnome,Mage,14,24
Alliance,Gnome,Mage,15,22
Alliance,Gnome,Mage,16,20
Alliance,Gnome,Mage,17,18
Alliance,Gnome,Mage,18,20
Alliance,Gnome,Mage,19,36
Alliance,Gnome,Mage,20,46
Alliance,Gnome,Mage,21,30
Alliance,Gnome,Mage,22,26
Alliance,Gnome,Mage,23,27
Alliance,Gnome,Mage,24,24
Alliance,Gnome,Mage,25,25
Alliance,Gnome,Mage,26,18
Alliance,Gnome,Mage,27,23
Alliance,Gnome,Mage,28,34
Alliance,Gnome,Mage,29,18
Alliance,Gnome,Mage,30,20
Alliance,Gnome,Mage,31,19
Alliance,Gnome,Mage,32,24
Alliance,Gnome,Mage,33,12
Alliance,Gnome,Mage,34,15
Alliance,Gnome,Mage,35,12
Alliance,Gnome,Mage,36,15
Alliance,Gnome,Mage,37,10
Alliance,Gnome,Mage,38,12
Alliance,Gnome,Mage,39,11
Alliance,Gnome,Mage,40,22
Alliance,Gnome,Mage,41,21
Alliance,Gnome,Mage,42,24
Alliance,Gnome,Mage,43,19
Alliance,Gnome,Mage,44,16
Alliance,Gnome,Mage,45,19
Alliance,Gnome,Mage,46,17
Alliance,Gnome,Mage,47,12
Alliance,Gnome,Mage,48,14
Alliance,Gnome,Mage,49,7
Alliance,Gnome,Mage,50,27
Alliance,Gnome,Mage,51,19
Alliance,Gnome,Mage,52,11
Alliance,Gnome,Mage,53,13
Alliance,Gnome,Mage,54,25
Alliance,Gnome,Mage,55,22
Alliance,Gnome,Mage,56,14
Alliance,Gnome,Mage,57,12
Alliance,Gnome,Mage,58,6
Alliance,Gnome,Mage,59,14
Alliance,Gnome,Mage,60,32
Alliance,Gnome,Mage,61,20
Alliance,Gnome,Mage,62,22
Alliance,Gnome,Mage,63,12
Alliance,Gnome,Mage,64,15
Alliance,Gnome,Mage,65,19
Alliance,Gnome,Mage,66,30
Alliance,Gnome,Mage,67,27
Alliance,Gnome,Mage,68,18
Alliance,Gnome,Mage,69,18
Alliance,Gnome,Mage,70,30
Alliance,Gnome,Mage,71,35
Alliance,Gnome,Mage,72,19
Alliance,Gnome,Mage,73,19
Alliance,Gnome,Mage,74,21
Alliance,Gnome,Mage,75,31
Alliance,Gnome,Mage,76,31
Alliance,Gnome,Mage,77,17
Alliance,Gnome,Mage,78,15
Alliance,Gnome,Mage,79,23
Alliance,Gnome,Mage,80,104
Alliance,Gnome,Mage,81,62
Alliance,Gnome,Mage,82,71
Alliance,Gnome,Mage,83,52
Alliance,Gnome,Mage,84,54
Alliance,Gnome,Mage,85,1133
Alliance,Gnome,Mage,86,436
Alliance,Gnome,Mage,87,440
Alliance,Gnome,Mage,88,357
